ID,Accession,Year,Plot,Block,Replicate,Repeat,SLA,W_leaf,A_sat,gs_sat,C_i_sat,iWUE_sat,alpha_l,KS_l,R2_l,alpha_h,KS_h,R2_h,alpha_t,KS_t,R2_t
2022_2302_3,SSA_278,2022,2302,6,2,3,174.863388,8.0,,,,,2.2072321940954533,0.07730621501362334,0.8394143510198278,4.339918094131888,0.11768548903878778,0.8633733225262785,2.6410344398741015,0.14270607672757274,0.8488225061898073
2022_1181_1,SSA_101,2022,1181,5,1,1,206.4516129,7.2,,,,,2.1938711413585357,0.08479682212448503,0.8113224196111928,4.3091527696361025,0.11594213133375608,0.7943976828121346,2.904474429169753,0.18713812651181672,0.6865441644613379
2022_1181_2,SSA_101,2022,1181,5,1,2,246.1538462,6.5,11.47718419,0.050449919,21.85112805,227.4965817,2.157733187353889,0.07935753146955182,0.808796208921635,4.03940909313905,0.109563736851754,0.8136553546074019,3.1331065914767695,0.21854528535867035,0.7998977959880371
2022_1181_3,SSA_101,2022,1181,5,1,3,238.8059701,7.4,19.78082169,0.094106866,43.31541701,210.1953086,2.191147648204865,0.07582005138499737,0.8251068272590716,4.291512458476219,0.11642330639339402,0.8107408143582195,2.9914839507381066,0.19075117390172658,0.7478165727045816
2022_2151_1,SSA_101,2022,2151,7,2,1,179.7752809,7.5,26.16937739,0.131354227,57.91420613,199.2275235,2.216943542638035,0.08130970819054195,0.8281966158651216,4.452662622529408,0.11730046596218113,0.8670277746943613,2.9154155640566124,0.18325664412367004,0.8119048254746778
2022_2151_2,SSA_101,2022,2151,7,2,2,174.863388,7.2,19.35480882,0.087356284,27.126825,221.5617226,2.192909978345873,0.0815964400056225,0.8159808199781702,4.321914275849838,0.11482058813203991,0.8706610652176099,2.7836134668561874,0.16720581979086857,0.8432257359996932
2022_2151_3,SSA_101,2022,2151,7,2,3,210.5263158,7.5,20.79609859,0.09150127,16.21209274,227.2766126,2.207448836013125,0.08431271065395518,0.8180465918756245,4.442191440605629,0.1174247789691387,0.8646918643339723,2.9328960639036272,0.1883502701544132,0.8012551367900234
2022_1182_1,SSA_276,2022,1182,6,1,1,260.1626016,9.3,27.24851101,0.149510293,83.0904675,182.2517403,2.1519399668014207,0.09582094704963673,0.8042904789543344,3.970730762065178,0.10811330664234256,0.825843585691157,2.7956361950739357,0.19130876414172027,0.7957934381426097
2022_1182_2,SSA_276,2022,1182,6,1,2,186.0465116,10.1,17.16243313,0.080647441,41.41554352,212.8081542,2.1081943088930424,0.06484825010813178,0.8075443823072425,3.7667328212583278,0.10295171156834604,0.7953735309246047,2.9092344722344303,0.18155551344760434,0.753687099029553
2022_1182_3,SSA_276,2022,1182,6,1,3,190.4761905,9.3,21.45669588,0.133245071,120.8256615,161.0318174,2.1996085244478474,0.08168132800561745,0.8309101409086457,4.322258938963664,0.11627445141849332,0.8532909499349229,2.8185035693219986,0.17444796265597762,0.7853063155080355
2022_2020_1,SSA_276,2022,2020,4,2,1,266.6666667,9.8,,,,,2.1489434432932617,0.07838266609187916,0.8120043742856484,3.9905216698913115,0.11012582822211497,0.8176959596816228,3.045175288720958,0.20861786023641804,0.8085011254442009
2022_2020_2,SSA_276,2022,2020,4,2,2,253.968254,10.1,25.55171591,0.109310873,3.569490345,233.7527387,2.113768615995683,0.07038743577883022,0.8077821716334842,3.73594934867785,0.10301409162438518,0.829003651749954,3.028265536289792,0.2038472682933018,0.8175488726512521
2022_2020_3,SSA_276,2022,2020,4,2,3,240.6015038,9.7,40.01369457,0.202740685,52.45731444,197.3639116,2.2028318608429722,0.0863691369255366,0.815381096606227,4.345155059216873,0.11551846598876911,0.8075218474911207,2.960279491223943,0.19804754920412881,0.792352916514536
2022_1183_1,SSA_078,2022,1183,7,1,1,171.1229947,7.1,34.88969464,0.232550636,129.8593144,150.0305278,2.169422622211196,0.06318686370556292,0.8324186393130085,4.1760683337092805,0.11289607215719721,0.8377868935992976,2.9614538464449036,0.18019901190288,0.7945070308016506
2022_1183_2,SSA_078,2022,1183,7,1,2,182.8571429,6.5,30.17313915,0.174948278,96.73951854,172.4689119,2.1616035762271597,0.0589090108318463,0.8332931974451327,4.034881782224091,0.1094703199350926,0.805513460863775,2.891111843142304,0.16932024368127185,0.756413387612535
2022_1183_3,SSA_078,2022,1183,7,1,3,173.9130435,6.0,37.47271874,0.237876572,116.2734407,157.5300939,2.204544081569962,0.05377173496084975,0.8569069681957433,4.312764779448466,0.11364590968690202,0.8673993763720177,2.6756273463922815,0.12407910157302027,0.8482491159060535
2022_2072_1,SSA_078,2022,2072,8,2,1,191.6167665,6.2,23.08818544,0.129949284,93.70702573,177.6707406,2.1777877132047996,0.07204421085180457,0.8205650467650187,4.159700803273769,0.11206648243153017,0.8023096440017959,2.9892280513543694,0.19137515769324032,0.7791933188876367
2022_2072_2,SSA_078,2022,2072,8,2,2,231.884058,6.3,20.67275695,0.124448054,113.4963661,166.1155505,2.120784928148353,0.06174773151920365,0.8074182007316538,3.8681441124336406,0.10411796562468889,0.8343279060626688,3.100929202005035,0.20483567454309493,0.8142824204880383
2022_2072_3,SSA_078,2022,2072,8,2,3,173.9130435,7.4,19.95731122,0.127674311,130.729022,156.3142266,2.1472064096720853,0.055789193987683006,0.8130757100795116,4.1057217118399665,0.11234954719418272,0.8654154001142618,2.9297337683027704,0.16799164985420412,0.8289574743059647
2022_1184_1,SSA_120,2022,1184,8,1,1,184.9710983,8.8,,,,,2.168219532569571,0.07485990438849566,0.798485267560294,4.180575816951988,0.11290185808131942,0.8269047934235592,3.32947579932083,0.23482534935574462,0.8408485090612537
2022_1184_2,SSA_120,2022,1184,8,1,2,207.7922078,8.8,10.06669475,0.063927076,132.5057573,157.4715346,2.1495836822453933,0.0800684651296637,0.7701376606725837,4.35053394642675,0.1138297368212263,0.7794624237677543,2.6973517734103893,0.1641388358681779,0.7681565954813451
2022_1184_3,SSA_120,2022,1184,8,1,3,222.2222222,9.0,17.08683779,0.213704435,250.9159949,79.95546646,2.1504463887466834,0.07484761030396125,0.7916556996985928,4.191304477325253,0.11154562919370664,0.8104308751426785,2.72505924022456,0.16212346291452973,0.783107689482742
2022_2177_1,SSA_120,2022,2177,1,2,1,202.5316456,8.5,29.32547671,0.149183934,59.32608548,196.5726199,2.1506531433842393,0.07532604175472224,0.7980285536946389,4.019133944236284,0.10916128893726634,0.7857786797704376,3.0660631606239916,0.20825289772200095,0.8003985085884879
2022_2177_2,SSA_120,2022,2177,1,2,2,216.2162162,8.7,16.19692877,0.068225847,4.154001168,237.4016514,2.1350505965761046,0.0751316286811975,0.7716226851150512,4.055076191128274,0.10740566085393172,0.8475114100921892,2.895283508736805,0.18554904816892637,0.824887707775847
2022_2177_3,SSA_120,2022,2177,1,2,3,190.4761905,8.7,6.29862125,0.057777073,209.9996311,109.015928,2.1595489645098938,0.07872809956396365,0.7413892205049697,4.098402171217866,0.10856775610244651,0.8760062412427442,2.5807155757684983,0.14499591916683496,0.8965554869195803
2022_1185_1,SSA_037,2022,1185,1,1,1,188.2352941,8.5,,,,,2.1977771745008505,0.08949470285535888,0.8228460792476096,4.313868009266008,0.1154892064308834,0.8386080744889166,3.0292145211373342,0.21102572285297383,0.7660599635794485
2022_1185_2,SSA_037,2022,1185,1,1,2,172.972973,9.9,29.86394168,0.144973594,44.74422068,205.995733,2.2296228970260348,0.09385865773401691,0.8243106334712815,4.46728781996317,0.11543009434820173,0.8450626956355872,3.119268167301681,0.2253552492364097,0.7881531074257653
2022_1185_3,SSA_037,2022,1185,1,1,3,225.3521127,9.3,16.40641757,0.076742448,40.69913172,213.7854356,2.2119340942582206,0.09802261290575165,0.8181120341811744,4.378866196690536,0.11532302414852125,0.8833589576614634,2.831658550880654,0.19122863844699267,0.8327908597778935
2022_2106_1,SSA_037,2022,2106,2,2,1,230.2158273,8.5,28.55595959,0.165266474,98.25643122,172.7873708,2.133390244047818,0.07219509814111846,0.7988955524346228,3.761983108164954,0.10071712173532255,0.8059621990377639,3.30314730776859,0.2352022335747037,0.8494441119071692
2022_2106_2,SSA_037,2022,2106,2,2,2,280.7017544,8.3,31.88518331,0.143341759,18.48949735,222.4416918,2.1751097997027147,0.07392812646616154,0.8301229269036211,4.1209846345425545,0.11051723713245043,0.8209983343775277,2.9852585239583336,0.1960112180759771,0.8096357014615576
2022_2106_3,SSA_037,2022,2106,2,2,3,268.907563,7.5,11.11279707,0.051950534,44.26332988,213.9111236,2.1622527513951404,0.0768565449043006,0.8246906655149592,4.042009211934074,0.10995414692937722,0.8610305786826734,2.9311311251400105,0.1911744099422067,0.839273129811942
2022_1186_1,SSA_099,2022,1186,2,1,1,166.6666667,8.5,,,,,2.1729366941333628,0.06165925638535685,0.8133480178546839,4.362936795041867,0.11780998816234764,0.8880837197268856,2.8358565976910013,0.15629624829235977,0.8404303449215865
2022_1186_2,SSA_099,2022,1186,2,1,2,186.0465116,8.5,15.10820333,0.067515093,25.80529175,223.775198,2.142053734026224,0.07062652095772703,0.7897358512363463,4.10615845155329,0.11001450126500503,0.8306443477769637,2.919277817295345,0.18280737941046632,0.7949085326975949
