ID,Accession,Year,Plot,Block,Replicate,Repeat,A_sat,gs_sat,C_i_sat,iWUE_sat,SLA,C_i,Nit,V_pmax,V_max,S.Lim.,A_400,gs_w,iWUE,alpha_l,KS_l,R2_l,alpha_h,KS_h,R2_h,alpha_t,KS_t,R2_t
2021_1136_3,SSA_103,2021,1136,8,1,3,,,,,129.8947368,,,,,,,,,2.140406330407105,0.07449791553886076,0.7840100643739853,4.119421056550601,0.11300722357546233,0.8621551720953566,3.005504777094896,0.1975389335909804,0.8421203720298264
2021_2047_1,SSA_103,2021,2047,7,2,1,,,,,144.3274854,,,,,,,,,2.169099239308626,0.09050505937983255,0.7912927265698805,4.203361260556288,0.11345971148778625,0.8121217971552989,2.989300884119446,0.21115055899717927,0.7529841270564642
2021_2047_2,SSA_103,2021,2047,7,2,2,,,,,146.035503,,,,,,,,,2.1613082999360533,0.08501175706098818,0.8006540357845792,4.171534246928978,0.11323873429122161,0.8700463238962517,2.9466423771729544,0.20025963875180453,0.8370951270043918
2021_2047_3,SSA_103,2021,2047,7,2,3,,,,,147.7844311,,,,,,,,,2.1628196741723364,0.08584362977023685,0.8061855166438527,4.108863356967478,0.11178732505195185,0.8604130209945694,3.043484523696816,0.21646654228962314,0.8326987509374904
2021_1137_1,SSA_241,2021,1137,1,1,1,,,,,107.7729258,,,,,,,,,2.149770444193731,0.06629074175465588,0.8274275991768547,4.112512983634244,0.11226015208899887,0.8397294213129771,2.9258626048325542,0.18387196618289348,0.7593160352710179
2021_1137_2,SSA_241,2021,1137,1,1,2,,,,,108.245614,,,,,,,,,2.216488086769859,0.08184294224747013,0.8356943137468629,4.419092054006141,0.1163589381716319,0.8085558218945235,2.9862112719109226,0.19834495592084334,0.7523893888005053
2021_1137_3,SSA_241,2021,1137,1,1,3,,,,,119.2270531,,,,,,,,,2.1323475532974028,0.07751375508313241,0.8107020650158436,3.9410599673497524,0.10779914729518614,0.7928243527737936,3.8465610423613454,0.29055751677854724,0.8312885397181208
2021_2035_1,SSA_241,2021,2035,3,2,1,,,,,131.2765957,,,,,,,,,2.165941670335853,0.07537070488278741,0.8266444300678124,4.045750928865079,0.11272101526542244,0.7940394149089774,3.3520791619261443,0.24211155897929326,0.7886113787038647
2021_2035_2,SSA_241,2021,2035,3,2,2,,,,,119.2270531,,,,,,,,,2.177718223358266,0.0754268340808274,0.823501263944161,4.192224637600876,0.11504534151154189,0.7649429811062854,3.418580264436224,0.24608581360534454,0.8005064673506082
2021_2035_3,SSA_241,2021,2035,3,2,3,,,,,124.0201005,,,,,,,,,2.2012303453387965,0.08190137800041186,0.8326783787479984,4.227948029307567,0.11538621041930336,0.7928274814085885,3.308562085863109,0.2389467579394573,0.7980323175830935
2021_1138_1,SSA_102,2021,1138,2,1,1,,,,,111.6742081,44.8342392,3.1411231,,,,,,,2.1308619069396206,0.0692638787739428,0.7998150881291387,3.917355455604412,0.10772987132105852,0.787533687156185,3.0782801208315864,0.20368361561625914,0.7566260699394214
2021_1138_2,SSA_102,2021,1138,2,1,2,,,,,114.7906977,44.6824638,2.4880161,,,,,,,2.1153500803703156,0.07392518261064074,0.7953160328982816,3.747753230967956,0.1029081308661548,0.7934546366416716,3.032529927987883,0.20710732485849503,0.7756689043889581
2021_1138_3,SSA_102,2021,1138,2,1,3,,,,,134.1304348,41.8319689,2.0197429,,,,,,,2.0221510646896843,0.04467460301793802,0.7645287607064177,4.280731375054064,0.08597700209639225,0.9083115298345142,2.773945021548758,0.16136567871856256,0.8750256721655408
