"ID","N","CHL","CAR","ANT","EWT","LMA","CBC","PROT","BROWN","alpha"
"2022_1085_2",1.47329498294803,36.6722498053548,7.65362222726275,0.765890762182016,0.012395358203765,0.00278507534601628,0,0,0,40
"2022_1085_3",1.52630352865281,36.180821587884,7.04545129843574,0.954428790304363,0.0137695165469446,0.00294095037489984,0,0,0,40
"2022_2292_1",1.52209547747443,31.76317000141,6.47547727792008,1.04486299852899,0.0128337288279921,0.00303349991059882,0,0,0,40
"2022_2292_2",1.45321374825012,31.7500892300496,6.65947228200606,0.869715308299565,0.011790590831151,0.0026607486748153,0,0,0,40
"2022_2292_3",1.26456927276161,26.4645699238026,5.84053718154998,0.732689025854598,0.0100533814264709,0.00197589769572106,0,0,0,40
"2022_1086_1",1.37815550449512,28.8317030034296,5.71217964686628,1.36288511210324,0.0104543117841436,0.00263139739821678,0,0,0,40
"2022_1086_2",1.32070070374945,44.0984095860561,9.86614686756868,0.186910967355876,0.0106889401588742,0.00293956423710896,0,0,0,40
"2022_1086_3",1.33691449875554,39.2665667794565,9.62438084636823,0.344073654661433,0.0128616878408838,0.00314376254952085,0,0,0,40
"2022_2052_1",1.49462496370094,50.91553170697,10.7286203829456,0,0.0122766573880703,0.0028954847390648,0,0,0,40
"2022_2052_2",1.54586976703931,54.2085175148516,11.2998055175803,0,0.0134792799425892,0.00322579663017053,0,0,0,40
"2022_2052_3",1.53709931411655,36.1980023087915,6.76321913479542,1.16410864319081,0.011284081298055,0.00283573495543111,0,0,0,40
"2022_1087_1",1.44735146565963,78.7690363923061,10.7058127508105,0,0.0136319477228011,0.00352758836429727,0,0,0,40
"2022_1087_2",1.45822215289545,76.9334780834487,10.6576189645931,0,0.0126620800433382,0.0036014215107842,0,0,0,40
"2022_1087_3",1.39118765114423,81.1106267047454,11.5001646167532,0,0.0127245895160236,0.00270647234517155,0,0,0,40
"2022_2309_1",1.5907783249541,62.597095764438,8.88970266354272,0,0.0108265548761385,0.00382998768608107,0,0,0,40
"2022_2309_2",1.344056277606,58.871171863823,10.5386543237467,5.55111512312578e-17,0.0131099016963242,0.00335145570800685,0,0,0,40
"2022_2309_3",1.39289670257434,55.6220181008678,9.98981582756693,-1.11022302462516e-16,0.0120607388383757,0.00356572941941796,0,0,0,40
"2022_1088_1",1.48833012916379,62.4601544179538,9.45988266505502,0,0.0110102190071891,0.00331441589630173,0,0,0,40
"2022_1088_2",1.36492567589022,73.3239672112726,10.001606216055,0,0.0114968647503233,0.00305333222526831,0,0,0,40
"2022_1088_3",1.42487794254242,64.1346894325149,10.0042359333787,0,0.0120828879302389,0.00322780446570392,0,0,0,40
"2022_2087_1",1.28771675146761,46.0337952990719,9.15703976888101,0,0.00843620560936391,0.0018932778071111,0,0,0,40
"2022_2087_2",1.19299374401439,44.6460640750724,9.11594864541145,0,0.0094034430669469,0.00165488794156607,0,0,0,40
"2022_2087_3",1.31378760585829,42.886532333154,8.55387832437309,0.30396982298513,0.0105361061178535,0.00187070726104285,0,0,0,40
"2022_1089_1",1.39661509450876,47.0551633984467,9.00454948487684,0,0.0107723134334037,0.00171003333908715,0,0,0,40
"2022_1089_2",1.42869470447636,57.1552321350689,9.18976586819228,0,0.0103042842420467,0.0018577714174573,0,0,0,40
"2022_1089_3",1.34553019120003,41.1111064428884,7.70502861694625,0.517787226331109,0.00986301964197183,0.00157644569010791,0,0,0,40
"2022_2318_1",1.42064742689403,49.5811541122422,9.4618757569077,-2.77555756156289e-17,0.011370196401039,0.00334101586157335,0,0,0,40
"2022_2318_2",1.42731614659814,49.5357363875448,9.82486073568504,0,0.0100234412460588,0.00271455260025462,0,0,0,40
"2022_2318_3",1.45815039310905,50.0859372140078,9.86574221363251,0.0617658043015931,0.010771859765919,0.00300970303257249,0,0,0,40
"2022_1090_1",1.5196974184671,65.6863015514668,9.60432549146507,1.11022302462516e-16,0.0115250251283811,0.00259312165577241,0,0,0,40
"2022_1090_2",1.38815577145963,51.1858082985316,9.18223733245236,0.0809044696607137,0.0102005124777721,0.00147341983431491,0,0,0,40
"2022_1090_3",1.57643591964767,69.5328098626753,9.35176980316427,0,0.0123216025651274,0.00237535122728175,0,0,0,40
"2022_2067_1",1.45957027975565,68.4671308773389,11.0945868198919,0,0.0133384033485881,0.0033514257791413,0,0,0,40
"2022_2067_2",1.47304762971774,54.6570583034248,9.21956250999106,-1.1100874993536e-16,0.0102033486993485,0.002565225475211,0,0,0,40
"2022_2067_3",1.42537761646196,66.9804161450838,11.037125103461,0,0.0114335265203506,0.00293811597894664,0,0,0,40
"2022_1091_1",1.31582198510683,36.9875167244314,6.62791103033328,0.966350381066877,0.00962610565498582,0.0015004276890426,0,0,0,40
"2022_1091_2",1.38332511529657,28.7767963014795,4.32086261317142,1.75778007637891,0.00900095224140022,0.00158492282920129,0,0,0,40
"2022_1091_3",1.29411706846241,40.3992569328746,7.72777806126559,0.51174863435165,0.00913190774985437,0.00133758897805216,0,0,0,40
"2022_2301_1",1.30645186588752,36.1896222689197,6.4085326540034,1.16954653032493,0.0089225798142588,0.00150509297126081,0,0,0,40
"2022_2301_2",1.17703406079909,43.3647841914735,8.9268694036209,0,0.00784541626541943,0.00102795839468275,0,0,0,40
"2022_2301_3",1.25815540268717,39.8077786133705,6.7842473878088,0.934460556409662,0.00789867830688364,0.00110154150792673,0,0,0,40
"2022_1092_1",1.28853734228062,30.4848114897334,6.32627647594016,0.779804664444915,0.00833286871083335,0.00220516926175087,0,0,0,40
"2022_1092_2",1.33531129559518,42.7408610682215,9.14576031758565,0,0.00954561966081781,0.00229886822177069,0,0,0,40
"2022_1092_3",1.25752494633868,38.6402620131344,8.56725229074276,0.11334203478153,0.00848575067728336,0.00179809780980251,0,0,0,40
"2022_2247_1",1.37241129812214,44.0002397543921,9.34885395955333,0.166165893793679,0.00908224047828463,0.00247539009916382,0,0,0,40
"2022_2247_2",1.34538465133044,58.931080992347,10.6259351774416,0,0.00998842810816583,0.00274736245308763,0,0,0,40
"2022_2247_3",1.34953395844263,31.0628234502189,6.26135119273721,0.954845616801095,0.00879110452718536,0.00236714346518465,0,0,0,40
"2022_1093_1",1.48252964046371,38.520723503961,6.1262435466649,0.990292920283562,0.0116483594511893,0.00212164750443315,0,0,0,40
"2022_1093_2",1.3978228234632,31.5358441624711,5.83733989886039,0.990022786023089,0.0102983937913501,0.00177737666848843,0,0,0,40
"2022_1093_3",1.43357722877015,46.9972159414428,9.47452827819139,0,0.0128788477703556,0.00186428085865889,0,0,0,40
"2022_2154_1",1.33078333729275,47.3121737261278,9.94037615740722,0,0.0111599848361586,0.00221057887405503,0,0,0,40
"2022_2154_2",1.35352886592466,50.9304011432538,9.5433879377307,0,0.0100826168989313,0.00246146505065312,0,0,0,40
"2022_2154_3",1.37033622959461,49.61334876294,9.7828234974094,-3.46944695195361e-18,0.0119479043747009,0.00225597296200654,0,0,0,40
"2022_1094_1",1.46845448587912,52.4653863432619,10.4133392633353,0,0.0118056064197231,0.00403096010657475,0,0,0,40
"2022_1094_2",1.54960553430225,56.192420775721,9.9892308047087,8.67361737988404e-19,0.0125861410638015,0.00347737445607432,0,0,0,40
"2022_1094_3",1.74044705323582,33.6480042821675,5.46513085265273,1.53745674214115,0.00975077581708455,0.00387941703215853,0,0,0,40
"2022_2050_1",1.31333143446915,47.8107722689368,9.52154040317796,0,0.00868336673954764,0.00209567289639935,0,0,0,40
"2022_2050_2",1.61395734852591,37.0972292912755,7.11130896669774,1.12100111035836,0.0110368497726802,0.00376596478985565,0,0,0,40
"2022_2050_3",1.67871961457328,51.2523245144156,10.2951684270275,0,0.0120024372718455,0.00427098671098696,0,0,0,40
"2022_1095_1",1.38301866712927,65.8148891333737,9.61786727005974,0,0.0114801621759582,0.00315949164387035,0,0,0,40
"2022_1095_2",1.30811290734471,60.0415506716232,10.4702410525746,0,0.0115606894739042,0.00253247377748927,0,0,0,40
"2022_1095_3",1.37078410999926,46.8379887817789,9.544996513765,0,0.0111823946592453,0.00310816319927975,0,0,0,40
"2022_2312_1",1.36065093136197,62.3084696614439,10.2580036561194,0,0.0112999121514146,0.00315006443509978,0,0,0,40
"2022_2312_2",1.36840665801571,40.8222919504011,8.63752203226779,0.20607709196257,0.00963368865479257,0.00282466638057271,0,0,0,40
"2022_2312_3",1.26913568817678,49.5733541920705,9.94012683713156,0,0.00962259747743337,0.00192504336224715,0,0,0,40
"2022_1096_1",1.40305587109398,33.9664164561135,6.68503378408986,0.885693192553632,0.00966157727604968,0.00300899122248457,0,0,0,40
"2022_1096_2",1.34436837279376,39.7209659411456,8.3685464163681,0.0937096760669758,0.00976067705254905,0.00248902585236552,0,0,0,40
"2022_1096_3",1.67390351101878,39.5929035618672,7.87059433911377,0.902171816830885,0.0121148251397455,0.00439595050762211,0,0,0,40
"2022_2021_1",1.38012089488069,48.9631644308196,9.34075659560796,0,0.00945435041533386,0.00301454686994431,0,0,0,40
"2022_2021_2",1.4066152012498,56.6700274508729,9.81450786897931,0,0.0112829322645122,0.00293723196966565,0,0,0,40
"2022_2021_3",1.37095078446143,47.1866916131449,8.92134402262646,0,0.0096839946740559,0.00227700127725848,0,0,0,40
"2022_1097_1",1.44393230436594,48.1868180922365,9.11826614492858,0.180127376359442,0.0123033210933345,0.00233555368368162,0,0,0,40
"2022_1097_2",1.40604813621996,57.1612196786596,11.1061942026265,0,0.0140940122758751,0.00216963006463001,0,0,0,40
"2022_1097_3",1.37717472205723,37.2796506497071,6.52342718234035,1.17180471985494,0.0119362482734929,0.00205201525085611,0,0,0,40
"2022_2310_1",1.38476783081229,58.0138021071853,10.5309747796873,0,0.0132015695786912,0.00199309253789698,0,0,0,40
"2022_2310_2",1.30640182866505,55.3464183759878,10.0653209739828,0,0.0118208208201484,0.00172912475192359,0,0,0,40
"2022_2310_3",1.36790356049879,48.2270595457657,9.11890876586349,0.328381381805179,0.0124287620151058,0.00237906512626656,0,0,0,40
"2022_1098_1",1.3499947700675,44.5643987170132,9.61718978762798,0,0.0105760501475864,0.00273331559787433,0,0,0,40
"2022_1098_2",1.18602435252112,29.2551677328796,7.37865514501526,0.539830299692367,0.00764262639157709,0.00186923884962756,0,0,0,40
"2022_1098_3",1.34033621301766,43.9496394808566,9.25291779709942,6.77750434895323e-21,0.0111247807399392,0.00249720206876262,0,0,0,40
"2022_2063_1",1.31256499643837,81.5245928887303,9.45157303758265,1.17583802829563e-07,0.0111063762216511,0.00263557747038824,0,0,0,40
"2022_2063_2",1.19732328166061,74.2120864704378,9.91896790004915,0,0.00951832443817759,0.00212718152885996,0,0,0,40
"2022_2063_3",1.2844855571204,65.4747562913321,9.83319675285664,0,0.0107316971226722,0.00229956631324389,0,0,0,40
"2022_1099_1",1.29190895633461,56.9258270471685,10.9737969132896,0,0.0104044865443452,0.00189881062914183,0,0,0,40
"2022_1099_2",1.30515704441327,52.0500051285805,10.455536479218,0,0.0114964951432194,0.00240072377777413,0,0,0,40
"2022_1099_3",1.59718056248063,40.1019744816221,6.94456231721175,0.780389016272192,0.00828517867658365,0.00236950993783384,0,0,0,40
"2022_2104_1",1.49353434418193,31.5958850195938,5.68008907053692,1.28975890478167,0.00871716011610622,0.00303209734321265,0,0,0,40
"2022_2104_2",1.42146100055522,44.7527088911325,9.07416004783472,0.290308203158946,0.00967820490978088,0.00270418756961152,0,0,0,40
"2022_2104_3",1.36315761349528,56.044673416383,10.3208017191917,0,0.0103607473260554,0.00267345928062127,0,0,0,40
"2022_1100_1",1.44521944617578,52.1844182133785,10.0033592857228,0,0.0123876632182,0.0022329565488955,0,0,0,40
"2022_1100_2",1.22414060774718,78.4498221450657,10.8637681377227,-6.61744490042422e-24,0.0132458237648393,0.00212614695870563,0,0,0,40
"2022_1100_3",1.38732524477963,44.8836969265425,9.08930379225164,0.0718060557478877,0.0115211615219994,0.00235735242495005,0,0,0,40
"2022_2054_1",1.40422049745336,58.8854483418654,10.4699646800138,0,0.0147286580177884,0.00285647029297329,0,0,0,40
"2022_2054_2",1.2950229593726,69.5816198641044,11.0169874732804,0,0.012552131988761,0.00207575425000546,0,0,0,40
"2022_2054_3",1.36226000107467,60.3764282821484,10.4482461399173,0,0.0134469102552381,0.00234723314981655,0,0,0,40
"2022_1101_1",1.39361916937633,54.0169431213028,10.2803384265605,0,0.0118275705715922,0.00213193001713242,0,0,0,40
"2022_1101_2",1.45840316375421,53.8634035006142,10.2169891013953,0,0.0123631530455502,0.00214104225173735,0,0,0,40
"2022_1101_3",1.41858725535777,46.344398506078,9.26607017790316,0.0177742926456709,0.0114167189739421,0.00208812544874749,0,0,0,40
"2022_2296_1",1.40309385475454,43.2166808249482,8.70310573974722,0.361626465372694,0.0110533016881847,0.00229930630809682,0,0,0,40
"2022_2296_2",1.39087342384674,52.3152022898036,9.46516968195377,0,0.0106218564915621,0.00206948265764674,0,0,0,40
"2022_2296_3",1.37005044707825,51.4076571264238,10.1952504406161,0,0.0116438010746263,0.00202349093023665,0,0,0,40
"2022_1102_1",1.36722477117222,55.2251393876896,9.93600236631595,0,0.0116383598191917,0.00203149307062302,0,0,0,40
"2022_1102_2",1.434049183383,84.3531261241149,8.99491771629345,0,0.0116474503748733,0.00202112394996492,0,0,0,40
"2022_1102_3",1.27657714825191,56.5248165598492,9.89246504709064,0,0.00922722623370213,0.00165585745676749,0,0,0,40
"2022_2314_1",1.35200728214138,52.849056345546,9.78234981813805,0,0.0109136693921013,0.00238219729020849,0,0,0,40
"2022_2314_2",1.23634555111959,44.6065630250763,10.1801685336359,0.0295120514710052,0.00952152473025927,0.00152689164759333,0,0,0,40
"2022_2314_3",1.37381102718181,52.0846585833194,9.14115387684247,0,0.0103986776783882,0.00259116080100805,0,0,0,40
"2022_1103_1",1.36550725016225,61.4680507078418,10.1592616441079,0,0.0121965740596896,0.0029921160096095,0,0,0,40
"2022_1103_2",1.39456897244052,45.6146240655415,9.4221789088394,0.0116208090984968,0.0105953959482794,0.00297009647173715,0,0,0,40
"2022_1103_3",1.28097986248804,48.2077440005526,9.19891826573703,0,0.00872865169759986,0.0023380142204631,0,0,0,40
"2022_2085_1",1.36687484454452,63.8011520258347,10.5393431631541,0,0.0125150046340891,0.00359947208092789,0,0,0,40
"2022_2085_2",1.28472478315128,49.7349118701327,9.32512094973591,0,0.00981804749094672,0.00231774392693832,0,0,0,40
"2022_2085_3",1.31808564983219,44.0532911707235,8.90287641004873,0,0.0105655554572169,0.00259692531755492,0,0,0,40
"2022_1104_1",1.4838136264285,51.321865314499,9.59586603251207,0,0.0114458939265171,0.00315719498248596,0,0,0,40
"2022_1104_2",1.68314043768676,37.7463994864407,5.14685024658432,1.74529281173313,0.0101954432739568,0.00397533741007923,0,0,0,40
"2022_1104_3",1.5986834770856,34.1372697118026,4.83067881800915,1.68228007413415,0.00908360071365668,0.00357909873380872,0,0,0,40
"2022_2001_1",1.53696131836426,49.6492160278428,9.80379155270201,1.66328244406033e-08,0.0124048762454964,0.00282990208844615,0,0,0,40
"2022_2001_2",1.55588724509769,55.2721614725101,9.85654452244875,0,0.0119755011331207,0.00239483583603733,0,0,0,40
"2022_2001_3",1.60291739946149,53.3292030991038,9.42579959091086,0,0.0160495864627327,0.00286988644109722,0,0,0,40
"2022_1105_1",1.34008505516954,39.2068850013402,7.0203168173006,0.884360014929385,0.00964206604815744,0.00211411211222152,0,0,0,40
"2022_1105_2",1.35352978214181,39.3202073387154,6.45038910753302,0.977932046174008,0.00890291330654499,0.00216371263886487,0,0,0,40
"2022_1105_3",1.38029678198422,41.6644273073128,7.85272213583989,0.734649398022022,0.00932050103258023,0.0021019165900591,0,0,0,40
"2022_2288_1",1.22675564675716,56.3801817431211,9.79479076095156,0,0.00979482121458558,0.00186751727244085,0,0,0,40
"2022_2288_2",1.28627419348277,67.623445771944,10.3301242475064,0,0.0108701025941908,0.00209195755424782,0,0,0,40
"2022_2288_3",1.39855789376724,45.1789068659205,7.86797239405969,0.475767053744527,0.0102603155243929,0.00211832770107245,0,0,0,40
"2022_1106_1",1.36973028330777,39.5824313258326,8.1576029124531,0.496284203964803,0.0117981855033781,0.00170320432971593,0,0,0,40
"2022_1106_2",1.42521956314381,39.1275400523632,8.22594943748037,0.416027511791628,0.0145233811642001,0.00154477155390915,0,0,0,40
"2022_1106_3",1.43534649675349,36.7391189750092,6.63154150011239,0.923157217756128,0.0119135836965871,0.00149089855220064,0,0,0,40
"2022_2279_1",1.51168374830213,36.3568915918368,5.59737700340629,1.42183531925797,0.0127053403388345,0.00211752369683454,0,0,0,40
"2022_2279_2",1.35299195005829,54.5902125753825,10.685706502719,0,0.0125916185376412,0.00159828555605464,0,0,0,40
"2022_2279_3",1.40223100126148,46.5503434809481,9.75572231344508,0,0.0132475647891694,0.00158772997638277,0,0,0,40
"2022_1107_1",1.32035678161159,56.3917500873454,10.4078377420611,2.77555756156289e-17,0.0131260756811297,0.00174717780734484,0,0,0,40
"2022_1107_2",1.32969201780208,64.9845553784523,11.2459195156447,0,0.0112268492409552,0.0019519340011525,0,0,0,40
"2022_1107_3",1.31909266369763,57.5280144415354,10.894930257661,0,0.0125743847168936,0.00185270233949297,0,0,0,40
"2022_2035_1",1.38610115063393,49.1182195991766,9.2150081987442,0.0661668291638517,0.0109065193525222,0.00177981653305428,0,0,0,40
"2022_2035_2",1.33186996698839,50.0145860470616,9.22521882777004,0,0.0115488989055849,0.00185553001154458,0,0,0,40
"2022_2035_3",1.40827204275157,51.5112235842441,10.4474011098727,0,0.0139936599126161,0.00222601265171646,0,0,0,40
"2022_1108_1",1.48349103268399,38.9194536146933,7.43503539814328,1.09542541135245,0.0120579037780393,0.00311728418687196,0,0,0,40
"2022_1108_2",1.3812061279533,35.2030617227956,6.80786444173329,1.12896694675695,0.0124159551998503,0.00290905681074869,0,0,0,40
"2022_1108_3",1.42015121074589,35.8898233904323,7.69473459150812,0.853536266582573,0.0113503469715742,0.00316994337520145,0,0,0,40
"2022_2175_1",1.34041279501971,59.2858217544302,9.55399957800997,0,0.0108191930395551,0.00280487897936986,0,0,0,40
"2022_2175_2",1.31477227378748,73.3939889064584,10.7040653642774,8.64674754949955e-07,0.0115509622576867,0.00261786987052362,0,0,0,40
"2022_2175_3",1.37680575517694,66.4161778235697,10.3373381741059,0,0.0117439944628113,0.00276819081759374,0,0,0,40
"2022_1109_1",1.44903906674953,57.2733868934639,9.96048047445345,0,0.0130114680435402,0.00297655638105649,0,0,0,40
"2022_1109_2",1.35995082241695,57.7783428282037,10.1798280179793,0,0.0118567736366624,0.0025444917045564,0,0,0,40
"2022_1109_3",1.39245365248302,51.2132419739309,9.88580047592104,0,0.0113274841352113,0.00288705238673095,0,0,0,40
"2022_2128_1",1.39089380466696,52.253347417263,9.11894566898043,0,0.0107676670568258,0.00324186825246078,0,0,0,40
"2022_2128_2",1.45970097618909,65.1409313372735,9.10114770111365,0,0.0113597302429537,0.00312408108017381,0,0,0,40
"2022_2128_3",1.45213667547046,66.9206678912578,8.8678975066118,0,0.0104341693916946,0.00302625560897187,0,0,0,40
"2022_1110_1",1.43754892696439,52.7412920152084,9.3815411823337,0,0.0112112980795763,0.00315173506206112,0,0,0,40
"2022_1110_2",1.4738366245839,47.6941065824219,8.75483826234399,0.197190823071666,0.0103473285071232,0.003144229562724,0,0,0,40
"2022_1110_3",1.46279421321132,53.9434693331571,9.72652483433969,0,0.0120432904145918,0.00354771309915948,0,0,0,40
"2022_2204_1",1.34537450303869,48.7099758335518,9.95187970118566,0,0.0104876467131319,0.0023435691400155,0,0,0,40
"2022_2204_2",1.33037836876324,52.9514642041603,9.78100657680564,0,0.0105791719804655,0.00250679340926356,0,0,0,40
"2022_2204_3",1.36428973175734,61.738294494624,9.31997436604712,0,0.011497011581021,0.00363162540401324,0,0,0,40
"2022_1111_1",1.34127356098346,47.2724300739375,9.70170890169471,0,0.0114945282916188,0.00315218059998788,0,0,0,40
"2022_1111_2",1.35837355590721,33.8589175370672,7.76545359932163,0.598746220103174,0.0109724208479804,0.00311958267103734,0,0,0,40
"2022_1111_3",1.38817604419226,33.0193869110029,5.44427916594447,1.46667840714145,0.0107557488570333,0.00334884675053255,0,0,0,40
"2022_2253_1",1.24009197985898,44.7504158990311,10.2149917609596,3.3881317890172e-20,0.0104148697693053,0.00267818251527306,0,0,0,40
"2022_2253_2",1.32066060924775,46.1933669134271,9.34486902700707,2.94848430772769e-08,0.0105124859619679,0.00290002160235973,0,0,0,40
"2022_2253_3",1.39432661167844,45.9128016680227,9.60531865963496,0,0.0115250854349328,0.00351374672519359,0,0,0,40
"2022_1112_1",1.3428854709887,39.1967692277462,8.83606860971741,0,0.0100381890279013,0.00211694585173633,0,0,0,40
"2022_1112_2",1.43167153755278,68.8939569656433,10.7322454812127,0,0.0127869368652984,0.00325964974787301,0,0,0,40
"2022_1112_3",1.4401669158057,60.4252648178116,9.97905556998316,0,0.0112731566596791,0.00290024310985815,0,0,0,40
"2022_2199_1",1.42503696228596,48.732916885306,9.68840362066481,3.3881317890172e-21,0.0104579897016492,0.00312225194105568,0,0,0,40
"2022_2199_2",1.42866975706518,54.7244889085722,10.8640131587023,-2.77555756156289e-17,0.0111046360720815,0.00298086945745798,0,0,0,40
"2022_2199_3",1.49895655600503,66.0508258251646,10.8479786602689,-1.35525271560688e-20,0.0123942986998029,0.00345045221247441,0,0,0,40
"2022_1113_1",1.47417717366789,25.6129231237456,2.47794718376867,2.72294382683148,0.00922238470809742,0.0016621922974776,0,0,0,40
"2022_1113_2",1.37590239556379,35.7766278828435,5.85332955525888,1.52097627369994,0.0103451580865113,0.00180763568765805,0,0,0,40
"2022_1113_3",1.42747249919056,47.3148596038872,8.56355099632406,0.366284757382179,0.0113352513711955,0.00212278375141889,0,0,0,40
"2022_2141_1",1.49022108294722,32.7044914712087,5.69567729862908,1.54956803918908,0.0104926863126078,0.00166035062173741,0,0,0,40
"2022_2141_2",1.47120040080882,34.6800956225264,5.20422689010002,1.62830996375446,0.0105832579378724,0.00198336722349301,0,0,0,40
"2022_2141_3",1.46368484433472,34.1840293869992,4.82777084089799,1.9140993533883,0.0100226116902768,0.00197404132084432,0,0,0,40
"2022_1114_1",1.41835025798752,34.195348658018,6.55903797239408,0.892424289478151,0.0116395834818101,0.00206532141900658,0,0,0,40
"2022_1114_2",1.40939245629264,44.2403199263235,9.08828820027609,0.0422854410004873,0.0130216957105367,0.00207850414532807,0,0,0,40
"2022_1114_3",1.32569287421745,35.1915589448414,6.70055362322986,0.789570440100787,0.0104843575305618,0.00150496031325537,0,0,0,40
"2022_2110_1",1.31665615066168,26.155244469788,5.38577450803784,1.21727421842479,0.0110008566489353,0.00166920491412302,0,0,0,40
"2022_2110_2",1.23557037882464,37.7387819157531,8.92195677816816,0.0557613861524131,0.0111515415298855,0.00122324909445646,0,0,0,40
"2022_2110_3",1.3218083664109,37.6918342227337,7.80819174747942,0.510275796948548,0.0114624086239841,0.00174540703969335,0,0,0,40
"2022_1115_1",1.52235463126807,59.391329562832,9.81749156577548,0,0.0122887955546702,0.00387066476237848,0,0,0,40
"2022_1115_2",1.3367784435859,48.9163709572374,10.1817122233695,0,0.0111180754407158,0.0025856066885588,0,0,0,40
"2022_1115_3",1.41312552097218,52.4973862728986,10.0245470287143,0,0.0107997290546029,0.00282997928309545,0,0,0,40
"2022_2240_1",1.35983170749197,58.5202177326896,10.5405836019775,0,0.0106466302419144,0.00220560955399558,0,0,0,40
"2022_2240_2",1.37917859430702,58.5133630939616,10.1367817041092,0,0.0105836449319502,0.00247696501647219,0,0,0,40
"2022_2240_3",1.28174971498281,58.0439330815354,9.9849829990474,2.70015957053663e-09,0.00948799566807547,0.00186876923962536,0,0,0,40
"2022_1116_1",1.30533328018727,40.7547999877214,9.13735718791665,0.0871592063963429,0.0104351556836025,0.00237263243467226,0,0,0,40
"2022_1116_2",1.29098784966138,53.779233950502,10.4598325606583,-1.38777878078145e-17,0.0118290306286326,0.00273436299569855,0,0,0,40
"2022_1116_3",1.17162626523839,29.4990705214668,7.51122655260137,0.52784395880829,0.00968319388700977,0.00256705190916172,0,0,0,40
"2022_2188_1",1.29580344211685,33.6598606618787,7.76910866630036,0.515797327824716,0.0116022861476482,0.0025153296831757,0,0,0,40
"2022_2188_2",1.27217327620421,34.9870858508658,7.70276374951558,0.428199245541237,0.0097767435827046,0.00194721695773934,0,0,0,40
"2022_2188_3",1.30256191721441,48.3462079034697,9.94970897923729,0,0.012289244245022,0.00273837949358426,0,0,0,40
"2022_1117_1",1.52997004999127,78.6063947312162,12.5497488856563,0,0.012670027999299,0.00339285824123886,0,0,0,40
"2022_1117_3",1.67729390447065,65.1156246361338,11.0306077832233,0,0.0140494222804521,0.00422959631942598,0,0,0,40
"2022_2228_1",1.44415360007527,74.4775582510855,13.0426904043792,2.77555756156289e-17,0.012664523251075,0.00303221551485755,0,0,0,40
"2022_2228_2",1.503554041607,80.1928449938101,12.0985642559137,0,0.0128096201469097,0.00366042430975314,0,0,0,40
"2022_2228_3",1.44333812969414,69.0143263027428,11.1643379329202,0,0.0114529996383019,0.00346926473028975,0,0,0,40
"2022_1118_1",1.38808978746486,47.5552335918222,9.40776162557977,0.163515853573191,0.0105610164369937,0.0019407734541424,0,0,0,40
"2022_1118_2",1.33445293088091,50.1146549635497,9.96029772272826,0,0.00933677421238256,0.00190732390977596,0,0,0,40
"2022_1118_3",1.40186582139047,44.3810998128743,8.40846777441163,0.517791148636586,0.0105255256326243,0.00188667152910382,0,0,0,40
"2022_2010_1",1.44010022249346,50.3198560327345,9.50215304824448,0.284728601401843,0.0106354013233731,0.00232022652523159,0,0,0,40
"2022_2010_2",1.43275254343225,44.3218967710256,8.11653650396303,0.609757069221325,0.0102356628939383,0.0020122617780837,0,0,0,40
"2022_2010_3",1.39979875019032,46.4312968754439,8.97015434025416,0.590243756946784,0.0105887651297837,0.00193118195331505,0,0,0,40
"2022_1119_1",1.27023868712435,47.7589673806161,10.3096824813549,0,0.00947542660371423,0.00235280220921185,0,0,0,40
"2022_1119_2",1.25301058494853,53.2696853398049,10.5971879669297,0,0.00921010021381911,0.00239009386853326,0,0,0,40
"2022_1119_3",1.30182076163718,47.1341387767862,10.0401345859695,0,0.00935821985074886,0.00245327242123788,0,0,0,40
"2022_2161_1",1.31817884775779,55.9415475536282,10.0211350673998,0,0.00895836952020437,0.00247742109333928,0,0,0,40
"2022_2161_2",1.3147159566973,73.6727819212606,10.4260194995891,0,0.00967915445167478,0.00285361986622823,0,0,0,40
"2022_2161_3",1.36663767973108,48.0022084658141,9.88176349832105,0,0.00884540411626969,0.00258549327053834,0,0,0,40
"2022_1120_1",1.3070177628981,57.5246767136707,10.761668225043,0,0.0117658896042007,0.00185490564856647,0,0,0,40
"2022_1120_2",1.3582473807967,48.9064182110827,10.1522254330595,0,0.012794885066283,0.00199936427176462,0,0,0,40
"2022_1120_3",1.29186944341308,51.8942001433606,10.0705807590137,2.77555756156289e-17,0.013645221575222,0.00187357062848681,0,0,0,40
"2022_2090_1",1.36076920896372,43.2859918342714,8.59109444213508,0.22416593574149,0.0117167753401655,0.00238995014725079,0,0,0,40
"2022_2090_2",1.22907894208863,40.0875088581253,8.04112703774994,0.213046724654366,0.0106085568893313,0.00246164195670462,0,0,0,40
"2022_2090_3",1.43698982749863,60.4429834032917,10.4178939140297,0,0.0129435051533913,0.0029124773380621,0,0,0,40
"2022_1121_1",1.41270578768942,71.5143156748337,9.77037657576244,0,0.0146405320783886,0.00243168136958991,0,0,0,40
"2022_1121_2",1.50246549501141,87.715673944578,10.5000999444741,0,0.0175255143685919,0.00256845901307488,0,0,0,40
"2022_1121_3",1.47891341956211,49.7229282532092,9.87667518484876,0,0.0153452330425073,0.00249581509975892,0,0,0,40
