"ID","N","CHL","CAR","ANT","EWT","LMA","CBC","PROT","BROWN","alpha"
"2021_1080_1",1.19700394374234,49.9362982700891,10.7713875369025,0,0.0097040996617524,0.00224587001899015,0,0,0,40
"2021_1080_2",1.26402801303817,70.5067768978133,12.4809421808907,0,0.00984634870118314,0.00212039851430499,0,0,0,40
"2021_1080_3",1.18578343910484,47.3345284767377,11.2893841975372,-2.92734586571086e-18,0.00997908992090892,0.00184499715341927,0,0,0,40
"2021_2194_1",1.16406312259282,41.4268447963682,8.50366046078488,0.221427497959743,0.00778517609364918,0.00196246884891231,0,0,0,40
"2021_2194_2",1.27340116520257,55.2363443892272,9.79259012392657,-2.14152330598868e-24,0.00985081480669386,0.00244660534823239,0,0,0,40
"2021_2194_3",1.22420011551105,43.950963240046,9.19318903571995,0,0.00977724348009498,0.00218154569592204,0,0,0,40
"2021_1081_1",1.34814467933371,33.1651255829112,6.60706911797275,0.773511681456149,0.00995276432409119,0.00225181621623604,0,0,0,40
"2021_1081_2",1.25938175654987,32.707389280809,8.44272716004419,0.170402509358702,0.0102089852261417,0.00175187438045908,0,0,0,40
"2021_1081_3",1.31070767620539,32.0544193778913,7.60583846006023,0.47790502605405,0.01001938921194,0.00197772093212448,0,0,0,40
"2021_2265_1",1.28630269678462,36.6468983947172,8.02960810906094,0.155757193649348,0.0104747131272432,0.00171891570713078,0,0,0,40
"2021_2265_2",1.35159810994859,45.8825879780646,9.413126626566,0,0.0107787525804785,0.00245170885402803,0,0,0,40
"2021_2265_3",1.33628935906426,33.6081503350636,7.43210859316406,0.370374327155425,0.0111405655295786,0.00185683229916043,0,0,0,40
"2021_1082_1",1.31511182414254,50.7966265088717,10.6256380990941,0,0.0102497895012601,0.00210530194820202,0,0,0,40
"2021_1082_2",1.16253465914503,49.6737018221487,11.0864381515687,0,0.00974429401620172,0.00157812830185975,0,0,0,40
"2021_1082_3",1.44336196646546,54.4067809609932,9.70985091201618,0,0.00961922479265997,0.00225057264462862,0,0,0,40
"2021_2123_1",1.19849819807597,41.1628040609136,9.74087067393707,0,0.00955643430483162,0.00189339397146143,0,0,0,40
"2021_2123_2",1.29594119852753,45.7257578201516,9.63645718687428,8.470329472543e-22,0.0101850398163837,0.0018993396687143,0,0,0,40
"2021_2123_3",1.20413200277617,41.1649450537917,8.73643952550961,0,0.00855553640283334,0.00143762312514786,0,0,0,40
"2021_1083_1",1.26223992644991,61.0316671661637,12.049416304523,-1.5723049083408e-18,0.0112976818841103,0.00234853107651768,0,0,0,40
"2021_1083_2",1.20869562102386,36.9856108601463,9.25562070834744,0,0.00944951085320915,0.00156122361320183,0,0,0,40
"2021_1083_3",1.2244435433423,52.0860933661133,11.8844570893021,0,0.0097563757767555,0.00210800514850839,0,0,0,40
"2021_2160_1",1.28469439453635,69.3565076264086,12.2981086282791,0,0.011908935786549,0.00251947115775678,0,0,0,40
"2021_2160_2",1.26721600603109,44.814039144172,9.11575657726424,0,0.00923627611735172,0.00206076877403321,0,0,0,40
"2021_2160_3",1.29453621217547,70.9639459593078,12.051258165961,0,0.0107700676526993,0.00244775019582432,0,0,0,40
"2021_1084_1",1.32616431241405,53.2311763791395,10.5383307665001,0,0.0100376809718068,0.00201346794049313,0,0,0,40
"2021_1084_2",1.35324858922457,59.938318650946,11.0755120755309,0,0.00995472726950967,0.00210698066575231,0,0,0,40
"2021_1084_3",1.20139359552809,48.6812364921779,10.8217632439026,0,0.0103452585862569,0.00131186023024538,0,0,0,40
"2021_2019_1",1.28037395358678,30.9840131370004,5.94564270377686,0.744081918781653,0.00846156244630618,0.00179630406440804,0,0,0,40
"2021_2019_2",1.27445219108422,52.2258910793172,10.2312518333683,-6.7762635780344e-21,0.0096731642895247,0.00188546307383744,0,0,0,40
"2021_2019_3",1.24901545305574,49.3764252569902,9.77136644151486,0,0.00930143680104532,0.0019908878683557,0,0,0,40
"2021_1085_1",1.41576298765918,46.5231104993278,10.0079415279519,0,0.0121201733724965,0.00240139120378188,0,0,0,40
"2021_1085_2",1.27293676273513,39.3868132165542,9.24033903723022,0.0692057326533067,0.011092825135684,0.00247770443613913,0,0,0,40
"2021_1085_3",1.23536900725525,41.8044221544228,9.87049874969254,0,0.0106598953364771,0.00239674384061599,0,0,0,40
"2021_2057_1",1.38443510600941,44.7287935119811,10.2312408639309,-2.11758236813575e-22,0.0142156781574145,0.00293496550472038,0,0,0,40
"2021_2057_2",1.22575951813378,42.4736479319211,9.8957777291275,0,0.0134168907199374,0.00239061615621761,0,0,0,40
"2021_2057_3",1.29241163309854,48.3144995389347,10.2036659784753,0,0.0125979554726634,0.00257228955992564,0,0,0,40
"2021_1086_1",1.33522289453253,58.7877622837384,11.5455940222933,2.77623518792069e-17,0.0116156743266746,0.00220744772632548,0,0,0,40
"2021_1086_2",1.41028646294852,57.3407947358115,9.83260361038527,0,0.0108340091266113,0.00271697323910292,0,0,0,40
"2021_1086_3",1.40126370588159,55.6512082526973,11.4351353629206,0,0.0115728399017283,0.00292168847620523,0,0,0,40
"2021_2113_1",1.37237713900885,32.1274343429918,5.30243892931919,1.50394713759163,0.00740739652663406,0.0020660337501446,0,0,0,40
"2021_2113_2",1.25822768280456,42.574074866257,9.87599632685521,2.11758236813575e-22,0.00971186918603073,0.00236272660811429,0,0,0,40
"2021_2113_3",1.27290804046802,39.3338432921448,8.46598777176582,0.143838368597323,0.00817112353825315,0.00229882318130716,0,0,0,40
"2021_1087_1",1.41518641770009,70.1654821582714,12.0416235487812,0,0.0126486032875921,0.002840872152847,0,0,0,40
"2021_1087_2",1.39480056625004,56.2031342260334,9.66528770490321,0,0.0130341267788597,0.00325654617760911,0,0,0,40
"2021_1087_3",1.34097137185714,55.3199563589838,10.2884048906687,0,0.01239362049487,0.00300267682904269,0,0,0,40
"2021_2083_1",1.44798456774253,29.4370594296807,6.01767546218357,1.03247664185691,0.0113930585907293,0.00250556018474645,0,0,0,40
"2021_2083_2",1.36259522427245,63.2204311034501,11.1977579967015,6.7762635780344e-21,0.0116456363347501,0.00306746610523469,0,0,0,40
"2021_2083_3",1.3889037007075,53.353682402965,10.8350312192926,-1.11022302462516e-16,0.0121591403628343,0.00336656534732835,0,0,0,40
"2021_1088_1",1.47352629256879,66.6362052739442,10.4385211462844,0,0.0122535164380477,0.00310355288584781,0,0,0,40
"2021_1088_2",1.40575025472304,65.4033463412897,11.6370278910653,0,0.0129901284209099,0.00265788491077831,0,0,0,40
"2021_1088_3",1.52750412026632,53.8908590133332,10.062847848843,0,0.0112934471947628,0.00288209671508161,0,0,0,40
"2021_2258_1",1.39430006807036,45.8524551622548,9.08887075341538,0.0505385498024224,0.00930529745443398,0.00233430099795867,0,0,0,40
"2021_2258_2",1.40726175143786,52.2127618579902,10.5075079018085,0,0.0107998455609486,0.00222255985329208,0,0,0,40
"2021_2258_3",1.33921725554482,49.3671886481072,11.0616582340648,0,0.0121271330680729,0.00185225009112632,0,0,0,40
"2021_1089_1",1.31229055755185,44.4701133089527,10.1753211615283,0,0.00914209800432442,0.00169593355750885,0,0,0,40
"2021_1089_2",1.34189916972673,53.4661031115362,11.5192984565146,0,0.0109096894112086,0.00279186120849208,0,0,0,40
"2021_1089_3",1.3960388772302,77.4069974499987,12.0658375455449,0,0.0118190305891236,0.00265440674863866,0,0,0,40
"2021_2106_1",1.22852587622931,41.8108631853651,9.69645474724081,0,0.00923320469605532,0.00179614024750312,0,0,0,40
"2021_2106_2",1.34383571907877,47.6231040421763,10.2480788051648,0,0.00972431007589743,0.00227040900274095,0,0,0,40
"2021_2106_3",1.24046900703601,33.0675425623369,8.46805392866704,0.0461900296500053,0.00947764400513049,0.00134415484169507,0,0,0,40
"2021_1090_1",1.29149353060545,46.8265251608736,10.3357159467564,0,0.0101374226303446,0.00197108821049282,0,0,0,40
"2021_1090_2",1.30132930828971,39.3202922151058,8.31397842589167,0.247453161409281,0.00931486916212674,0.00208987256330422,0,0,0,40
"2021_1090_3",1.38403215676249,47.2671906668666,9.47167901071512,0,0.0101028987086757,0.00285093770955221,0,0,0,40
"2021_2231_1",1.44992045603198,56.2206371609841,10.6266032464594,0,0.0118466394582599,0.00244324210390692,0,0,0,40
"2021_2231_2",1.28191751850072,57.75875632197,11.7919814057025,0,0.0122555628731967,0.00198501149365217,0,0,0,40
"2021_2231_3",1.33673987378453,54.4831876011921,10.8437433548538,-1.6940658945086e-21,0.0119659173831757,0.00167694671769421,0,0,0,40
"2021_1091_1",1.38925582393468,50.191516024077,10.165294364679,0,0.0120399584459269,0.00268114189566321,0,0,0,40
"2021_1091_2",1.32383533774466,44.411822175102,10.0839111291777,-2.77555756156289e-17,0.0114990288183722,0.00210356890685294,0,0,0,40
"2021_1091_3",1.34638562933035,43.3687989921222,9.11375446193584,0.062584310690289,0.01048965784288,0.0024894051906153,0,0,0,40
"2021_2140_1",1.19971521870685,48.7546241690218,10.0478461483607,0,0.0101055025732411,0.00211679901481336,0,0,0,40
"2021_2140_2",1.22579029780071,44.7842588109569,9.35952052017208,0,0.0104132748606037,0.00227759820172048,0,0,0,40
"2021_2140_3",1.24870391080745,51.6300033310221,9.81182390098746,0,0.0108457660316704,0.00228872709905643,0,0,0,40
"2021_1092_1",1.39794752904629,47.1638790774873,10.4539184749201,0,0.0100249171891925,0.00319176688449533,0,0,0,40
"2021_1092_2",1.40460492425726,37.1688051451374,9.99708897256377,0.336084920087952,0.0109193845105157,0.00333033149680981,0,0,0,40
"2021_1092_3",1.35166012617595,40.2846400530666,8.69296416792806,0.451684066848284,0.010398459512024,0.00287673279247155,0,0,0,40
"2021_2203_1",1.31198830879462,42.9303442135531,9.54992733760625,0,0.00973906949208986,0.00266216043650557,0,0,0,40
"2021_2203_2",1.39933893285368,56.1781435795991,9.87360925787578,2.44054641947156e-09,0.0100891849283225,0.00289013239763899,0,0,0,40
"2021_2203_3",1.42317224823132,52.1511804701794,9.17477033474613,0.381912734667293,0.00852262587343611,0.00307494569744809,0,0,0,40
"2021_1093_1",1.38893067206602,45.7771687057674,10.4564150081546,1.38777878078145e-17,0.0142075268899603,0.00254461808093064,0,0,0,40
"2021_1093_2",1.40584282049067,47.0789835839009,10.1990310142275,0,0.0133884494072215,0.00285436652214353,0,0,0,40
"2021_1093_3",1.37336274889856,41.8441436608781,10.4103787413723,0.106891348483556,0.013583024191447,0.00244146162907109,0,0,0,40
"2021_2132_1",1.43752088557171,65.0191985542962,12.0112245655918,1.11056183780406e-16,0.0152016633172915,0.0033085466405927,0,0,0,40
"2021_2132_2",1.43966554942581,63.2401025533242,10.927561639156,0,0.0151920054396379,0.00358489678501555,0,0,0,40
"2021_2132_3",1.40737154861147,67.7823999608003,13.0676365209824,0,0.015457789549885,0.00323144545013485,0,0,0,40
"2021_1094_1",1.29806596799506,59.7903995268579,10.0594965280424,0,0.0110119127518096,0.00245288262864307,0,0,0,40
"2021_1094_2",1.35276759059723,65.1104106719275,10.060653588932,0,0.0113185956735903,0.00244878911493569,0,0,0,40
"2021_1094_3",1.3253474589199,113.713112842227,21.8958930229095,46.3233295103826,0.0148233718173393,0.0031007550796661,0,0,0,40
"2021_2114_1",1.42057516851307,89.9738773569692,10.7107906616802,0,0.0135235817138225,0.00310070358897594,0,0,0,40
"2021_2114_2",1.41396769435572,70.3277373201979,10.3185266130698,0,0.0118443435710995,0.00267117992404582,0,0,0,40
"2021_2114_3",1.21857409840731,55.874059746798,12.846484252333,6.7762635780344e-21,0.0131778366200938,0.00232997280584941,0,0,0,40
"2021_1095_1",1.35199736723864,48.7205608154545,9.54697355605007,0,0.0130288740188007,0.00303282075335181,0,0,0,40
"2021_1095_2",1.3310775644193,40.9918209382143,8.91890934158382,0.207075016165463,0.0107226289184072,0.00234214619596746,0,0,0,40
"2021_1095_3",1.3240263713022,34.3162968598068,7.87973746629347,0.551342622691076,0.0118983821685201,0.00263871558968613,0,0,0,40
"2021_2259_1",1.38320555976515,40.9930806277069,7.76123508950218,0.50664485406522,0.0110442689938187,0.00290739735572731,0,0,0,40
"2021_2259_2",1.2908634503343,55.1886380328515,10.7725043621162,0,0.0125236819035031,0.00290873669460844,0,0,0,40
"2021_2259_3",1.26651742871106,31.0363544682472,6.12357588078673,0.904941728577666,0.0103373221260692,0.0020605687456705,0,0,0,40
"2021_1096_1",1.27079547546678,43.132983642995,8.94057958333745,0,0.00927010648731354,0.00208231111400246,0,0,0,40
"2021_1096_2",1.35841224290867,56.1279895450019,10.6538629423266,0,0.0112121236493778,0.00276709534094638,0,0,0,40
"2021_1096_3",1.25762471516156,32.4064126599008,6.72968871598916,0.633267366264125,0.00840952612664187,0.00189019386711458,0,0,0,40
"2021_2198_1",1.30142956796992,51.629041427232,9.15452203993708,7.47766593215426e-08,0.00989268041846838,0.00254094700656122,0,0,0,40
"2021_2198_2",1.30620152011531,40.7106798226994,8.42432119570559,0.391610418881447,0.00947792140161072,0.00274296908117664,0,0,0,40
"2021_2198_3",0.953423156686556,17.3999710940469,2.52346957231601,1.72752904449783,0.00648751529419444,0.0014616928704894,0,0,0,40
"2021_1097_1",1.37294903170105,47.295198104385,10.1400718216105,-4.2351647362715e-22,0.0107087018342876,0.00280897322650253,0,0,0,40
"2021_1097_2",1.360650732209,40.2175939251473,8.31476481907129,0.402364115921218,0.00942913485609511,0.00299794318717909,0,0,0,40
"2021_1097_3",1.37362128131515,39.6997628453261,8.07664944487866,0.432709067121656,0.00933933586582749,0.00246547872424417,0,0,0,40
"2021_2170_1",1.54494875895682,45.9525432926996,8.06662502744091,0.559494599449713,0.00934649978130584,0.00272778476182062,0,0,0,40
"2021_2170_2",1.40902509908132,58.7816835777694,11.6393815385095,6.7762635780344e-21,0.0112461863270138,0.00251200744127282,0,0,0,40
"2021_2170_3",1.49632481967661,55.7860012382247,10.335821948778,5.29395592033938e-23,0.0116434414823668,0.00244601875514049,0,0,0,40
"2021_1098_1",1.31949588482502,44.4727348174075,9.29021838495748,0,0.00931502575541044,0.00233830303569938,0,0,0,40
"2021_1098_2",1.34479972481674,47.3009909621294,9.32107271388354,0,0.0102634756384666,0.00285126346988385,0,0,0,40
"2021_1098_3",1.23620894035704,35.3186542127248,7.26153895469211,0.836795651307584,0.00940331089029749,0.00220220987327976,0,0,0,40
"2021_2043_1",1.31535832269016,32.882965293562,7.34204269811909,0.581018716152799,0.00910825447723512,0.0027594898192225,0,0,0,40
"2021_2043_2",1.39745592764123,41.3486840601898,9.33777129623041,0,0.0111366376439389,0.00249694714780358,0,0,0,40
"2021_2043_3",1.3018555725801,34.9754119205717,7.17130765001036,0.761894143490723,0.00977463162038851,0.00272500953978955,0,0,0,40
"2021_1099_1",1.25491019718895,52.7574316408084,12.0378811938063,0,0.0102600177557547,0.00275130311360959,0,0,0,40
"2021_1099_2",1.20712875354922,55.9135101668621,12.3885816246026,3.46944695195361e-18,0.00977626430222873,0.00243085439621886,0,0,0,40
"2021_1099_3",1.31698921237326,40.0140690575938,7.75949501949027,0.773052745518895,0.00825148955933363,0.00278683314018025,0,0,0,40
"2021_2213_1",1.33979884445401,48.0459116960171,8.37319065858854,0.160624277567874,0.00760043266748878,0.00278525334737956,0,0,0,40
"2021_2213_2",1.25139408604583,75.7562967449034,12.4812129502352,6.93889390390723e-18,0.0105916705760713,0.00315524864363867,0,0,0,40
"2021_2213_3",1.22972651524547,61.6499691246634,11.9976117004377,1.04083408558608e-17,0.00948086771310718,0.00276635418595272,0,0,0,40
"2021_1100_1",1.30641594123383,41.122243469583,10.2203765891137,5.16987882845642e-26,0.0110231302966826,0.00233933725477122,0,0,0,40
"2021_1100_2",1.40569052045175,41.0093963255897,9.06761456996531,0.118280136747706,0.010265651686699,0.00206386102607872,0,0,0,40
"2021_1100_3",1.25868722740701,34.4178330868088,8.1315540052001,0.480724458068238,0.0105559998341066,0.00146339448465285,0,0,0,40
"2021_2317_1",1.36384116122995,50.1665992230519,10.4931438601833,0,0.010445956091692,0.00222435323954358,0,0,0,40
"2021_2317_2",1.34774678912785,61.3653265614095,11.509763377788,0,0.0113814297819911,0.00228261901441932,0,0,0,40
"2021_2317_3",1.35619306192105,57.8109789964189,11.1280032211304,-1.11022302462516e-16,0.00988623918209442,0.00209936564929309,0,0,0,40
"2021_1101_1",1.29910281593153,35.6263197615148,8.69325801447094,0,0.010470774938258,0.00209260920499397,0,0,0,40
"2021_1101_2",1.32439531532361,42.8665267714832,9.04017952752623,0,0.0107772428439264,0.00197564066832544,0,0,0,40
"2021_1101_3",1.28306012197877,38.4147451610072,8.76272476977722,0,0.0100669696515222,0.00151372209437273,0,0,0,40
"2021_2312_1",1.24259672365106,37.8363203519238,8.19670310577729,0.102797634243252,0.00962004578722671,0.00147029007121526,0,0,0,40
"2021_2312_2",1.36213782711003,46.5286849743349,9.7541731639418,0,0.0124043696884758,0.00196357523975421,0,0,0,40
"2021_2312_3",1.24090062459626,44.6288865352889,9.43382276096679,6.7762635780344e-21,0.0106860511492444,0.00200608475462165,0,0,0,40
"2021_2255_1",1.36639735466561,36.0004135659845,5.90680189601158,1.06242676184453,0.0120534259495534,0.0032500077940323,0,0,0,40
"2021_2255_2",1.20801934463386,33.3212874212953,7.44800342156228,0.801354911137372,0.0115766687867949,0.00235431999329733,0,0,0,40
"2021_2255_3",1.25715316697624,26.1503030331113,3.612632094681,2.36285854688822,0.0100569637071851,0.00263662280126616,0,0,0,40
"2021_1103_1",1.35951212825228,65.3512998145778,10.8409018322038,0,0.0113790494135132,0.00230819859320429,0,0,0,40
"2021_1103_2",1.39116198294689,62.5122457725363,10.6232083932722,0,0.0116501944273515,0.00240182982208149,0,0,0,40
"2021_1103_3",1.30858827720547,73.1896566043387,11.8984382446145,0,0.0121123107419002,0.00245663790066825,0,0,0,40
"2021_2166_1",1.26576022326008,77.6040462039383,13.0161819154388,0,0.012002976879543,0.00217985629005287,0,0,0,40
"2021_2166_2",1.36110932516785,84.0811963842886,12.6100233946214,0,0.0128696790170486,0.0023645192545929,0,0,0,40
"2021_2166_3",1.38810012423717,68.2845106456951,11.201643854644,0,0.012247337649436,0.00254249416862934,0,0,0,40
"2021_1104_1",1.18807297595501,59.8379794462396,10.9588628891177,0,0.00902445067070269,0.00197316618527043,0,0,0,40
"2021_1104_2",1.15488637769422,35.9103870592398,8.36468423880099,0.00112576193080247,0.00800436413730814,0.00137034838444287,0,0,0,40
"2021_1104_3",1.23388855228271,60.7750528832399,9.91694401478388,0,0.0103429580478161,0.00205716733569929,0,0,0,40
"2021_2040_1",1.2414993862242,58.6076038746664,10.7200501898018,0,0.0106451738332973,0.00196228830099394,0,0,0,40
"2021_2040_2",1.20005894764075,52.0705692174272,10.7757689279508,0,0.0101554639460518,0.00184194428673608,0,0,0,40
"2021_2040_3",1.1973420828122,54.3253888254839,10.9846643535107,0,0.00966283950588991,0.0017031148827394,0,0,0,40
"2021_1105_1",1.29722804341241,45.9734437130485,9.82025928432725,0,0.010550604064645,0.00213884761642019,0,0,0,40
"2021_1105_2",1.42958805505129,33.8434414537073,7.09555901240049,1.06228675191574,0.0107542017977851,0.00263422715259764,0,0,0,40
"2021_1105_3",1.39334107356859,32.9947613845954,6.67774204310496,1.21392161929333,0.0101551417988535,0.00233644191826188,0,0,0,40
"2021_2296_2",1.44188554049525,54.1171610750038,10.9453208445231,-1.11022302462516e-16,0.012186844220939,0.00248507737285639,0,0,0,40
"2021_2296_3",1.37245872009245,47.2328656162766,9.80035107936378,0,0.0100016747486385,0.00210161992033163,0,0,0,40
"2021_1107_1",1.30679109668385,23.716130098399,4.95169527613125,1.28255120942798,0.0113372570463312,0.00284232572524516,0,0,0,40
"2021_1107_2",1.25559558979572,40.0908822915642,9.29807991047349,0,0.0127725739351679,0.00228312873946032,0,0,0,40
"2021_1107_3",1.40286446341571,48.5780333846602,10.1358506302501,0,0.0139641585682419,0.00338761215488856,0,0,0,40
"2021_2220_1",1.34594913391851,46.6710522423947,10.2846561399,0,0.0116989270055138,0.00210379337562611,0,0,0,40
"2021_2220_2",1.32881214815445,46.5309182443214,9.35750086114844,0,0.0110693687165709,0.00243104690973824,0,0,0,40
"2021_2220_3",1.43575432736018,61.1291558122408,11.0117580316788,0,0.0150067375343387,0.00329846376533211,0,0,0,40
"2021_1108_1",1.31304586188522,24.227991426912,4.36693780627924,1.47525969256231,0.00851740687795491,0.00179264681325117,0,0,0,40
"2021_1108_2",1.29381287933523,40.5099796932881,8.88185753303002,0.170316821032345,0.010032547883693,0.00234000074088323,0,0,0,40
"2021_1108_3",1.3420452720187,30.8680833226938,5.94629270959107,1.19613345734378,0.00928492787558032,0.00194507738705187,0,0,0,40
"2021_2298_1",1.39532873446117,45.4728080987183,9.31853988199608,0.0888618281649062,0.0105344687741604,0.0021784255795161,0,0,0,40
"2021_2298_2",1.39662302115799,34.7166000100438,6.21729165234607,1.19954274495566,0.0109447641108616,0.00232928418217542,0,0,0,40
"2021_2298_3",1.50062635433103,54.5318551268832,10.0841429350782,0,0.0119593437709999,0.0031278682050456,0,0,0,40
"2021_1109_1",1.34078473421471,63.8702709563981,11.2544432699654,2.77487993520509e-17,0.0116012450389645,0.00225388593128092,0,0,0,40
"2021_1109_2",1.47776952723645,67.5380714902586,10.7957538203877,0,0.0129635463977373,0.00292063802926758,0,0,0,40
"2021_1109_3",1.39285723500619,61.6106291515905,10.7777986405021,0,0.0117739454006526,0.00258436165631814,0,0,0,40
"2021_2185_1",1.36508278375756,33.1569112714812,7.28593934005464,0.53382415321025,0.00987281719487739,0.00224862219890111,0,0,0,40
"2021_2185_2",1.30912316982891,29.7418566556038,5.72875803599038,0.966440669320179,0.00860988376706613,0.00196376993609066,0,0,0,40
"2021_2185_3",1.42082759279499,48.7365976434839,9.62366610926348,0,0.0111982234481135,0.00266900606077273,0,0,0,40
"2021_1110_1",1.32208257357626,84.9985741155451,12.9276036927633,0,0.0141786844989009,0.00317146464835299,0,0,0,40
"2021_1110_2",1.40246217984917,71.5561557907425,11.1806054470423,0,0.0128385297594935,0.0031232948156715,0,0,0,40
"2021_1110_3",1.38439119505575,71.1514701977065,10.4244549737392,0,0.0131892650979425,0.00317425393055672,0,0,0,40
"2021_2065_1",1.32250411376829,59.4189134292566,9.98264293835386,0,0.0106364409286074,0.00315987023267344,0,0,0,40
"2021_2065_2",1.31797768553626,71.813238090224,13.7129461166607,2.77555756156289e-17,0.0140832828707886,0.00247444145822464,0,0,0,40
"2021_2065_3",1.28879136587052,45.7608291337794,10.1893902272412,0,0.00978901162153473,0.00201980751623229,0,0,0,40
"2021_1111_1",1.32594215214557,90.5413667053158,13.4959877074115,0,0.0129206620366156,0.00243155519558993,0,0,0,40
"2021_1111_2",1.27037157219693,42.0986559281739,10.3021338785621,0,0.0106432429288176,0.00165580549097367,0,0,0,40
"2021_1111_3",1.24380183410035,46.4749922890012,10.1878212115745,0,0.0085292700677519,0.00154312892152856,0,0,0,40
"2021_2096_1",1.2638956375884,58.1176371640559,12.4194909449589,0,0.0114740802384719,0.00186061042671587,0,0,0,40
"2021_2096_2",1.20374864707759,36.6558495100726,8.28426509813049,0.411839424640487,0.00930248968386066,0.00132727026941967,0,0,0,40
"2021_2096_3",1.23030581059387,44.4688370512632,9.56567250562463,0,0.0104187279522412,0.00174764422509264,0,0,0,40
"2021_1112_1",1.33488038774202,64.7812019813275,11.3329469751538,0,0.0146714119308443,0.00235312272679395,0,0,0,40
"2021_1112_2",1.3183679380021,41.9245462940805,8.37975789271028,0.292085823269789,0.0112044669288046,0.00251086207193547,0,0,0,40
"2021_1112_3",1.18425218298426,37.893115199201,8.46659659599669,0,0.00963242964901505,0.00137967486039119,0,0,0,40
"2021_2097_1",1.30314737098919,29.1787737427405,7.24478545576894,0.311598551429925,0.0101518120828902,0.00155639721617287,0,0,0,40
"2021_2097_2",1.22908378473356,45.9440186121718,9.86053928663864,0,0.0110848112049804,0.00222321674128567,0,0,0,40
"2021_2097_3",1.20574149765396,37.9330849989689,9.74249859168162,0,0.0112221452405247,0.00188530583567702,0,0,0,40
"2021_1113_1",1.25103723360132,49.8528401139723,11.1547766102944,0,0.0109976208069352,0.00158470602749212,0,0,0,40
"2021_1113_2",1.33373755870198,44.8738185300967,9.57851261537194,0,0.0113151984050009,0.00174657140009217,0,0,0,40
"2021_1113_3",1.30189557501435,45.9266509277061,9.80140242037683,0,0.010333620155297,0.00189876872822759,0,0,0,40
"2021_2297_1",1.39142696190379,60.4927851377614,10.8574251970512,0,0.010932212519602,0.00227827975605509,0,0,0,40
"2021_2297_2",1.30609443344066,59.9144885236743,10.9728383283364,0,0.00997869050713624,0.00222927812006514,0,0,0,40
"2021_2297_3",1.37443264327412,57.6787335353453,9.53231569884584,1.37026062491021e-09,0.0088051617853337,0.00294737016140511,0,0,0,40
"2021_1114_1",1.25159847167318,34.9414471330889,7.95762491699234,0.341163342025295,0.0133330696434401,0.00184770273194372,0,0,0,40
"2021_1114_2",1.25223190384067,24.3611519018087,5.52691900300288,0.72617570184794,0.0120828268354791,0.00166187932617537,0,0,0,40
"2021_1114_3",1.25572506907503,36.3407719998553,8.85817370751925,0.214423245070125,0.0126822894248172,0.00203513289658553,0,0,0,40
"2021_2228_1",1.31033680430009,24.7311739499953,4.57612338712468,1.4206549181871,0.0102105226417587,0.00225952120753267,0,0,0,40
"2021_2228_2",1.34409182467018,44.7242685497701,10.0654421054898,0,0.0142347337708879,0.00245038156054975,0,0,0,40
"2021_2228_3",1.32279353183309,38.7617418495574,8.26441076643004,0.484024138188627,0.0130415278693462,0.00246568524449393,0,0,0,40
"2021_1115_1",1.35599146169445,51.4056836378082,11.1369847253011,0,0.0114741943376745,0.0021795035235355,0,0,0,40
"2021_1115_2",1.33481658080277,40.983910979266,9.47232003241896,0.0543703926456046,0.0113258622411895,0.00191264716467811,0,0,0,40
"2021_1115_3",1.26561135941437,31.7558209379819,7.46397230160322,0.670555346094156,0.00993745671525835,0.00149397239057677,0,0,0,40
"2021_2144_1",1.40831489682943,62.4651403014059,11.5640373884678,0,0.0122243300264317,0.0023331476437252,0,0,0,40
"2021_2144_2",1.46764411930188,88.7030463012859,11.805110362298,0,0.0142273256490047,0.00344686487441337,0,0,0,40
"2021_2144_3",1.36095654578137,77.2303613800192,12.9653927440121,0,0.0130362406447046,0.00289243510729745,0,0,0,40
"2021_1116_1",1.26349740821904,50.0136991159598,10.3080206359907,0,0.0101075145416721,0.00209808403826595,0,0,0,40
"2021_1116_2",1.26639214901215,46.057166989023,9.98146120303085,0,0.0105696806421182,0.00197729328602928,0,0,0,40
"2021_1116_3",1.19957721759099,37.8078609976297,8.55937563531624,0.359774503219943,0.00975862138997008,0.00188770020690963,0,0,0,40
"2021_2191_1",1.21474155876973,31.5094866743615,6.73616759563893,0.815991543361753,0.00883245433159161,0.00175387741703249,0,0,0,40
"2021_2191_2",1.19787202420154,42.1470807943638,9.91459041853502,1.6940658945086e-21,0.0105952168856593,0.00177005673972172,0,0,0,40
"2021_2191_3",1.22350548055799,50.9857868356929,9.44767423484937,1.11022302462516e-16,0.0105901862364425,0.00200859770364591,0,0,0,40
"2021_1117_1",1.36413168237395,69.0762600141096,9.82354617469303,1.11022302462516e-16,0.0102308511684597,0.00343277901399122,0,0,0,40
"2021_1117_2",1.22434743778385,54.8015913044976,10.1830783382847,0,0.010442925323295,0.00184762792036999,0,0,0,40
"2021_1117_3",1.30044377705868,68.1216974118228,10.7262208706876,9.04084548450653e-08,0.0113570981962194,0.00210496008946218,0,0,0,40
"2021_2136_1",1.29396670715431,65.4887800144936,9.8094826185968,0,0.0118078755407484,0.00216055487153174,0,0,0,40
"2021_2136_2",1.32109723093374,70.0294862395277,10.479199788501,0,0.0112882839185785,0.00231244931207761,0,0,0,40
"2021_2136_3",1.25455066725849,84.6241786798887,13.758018550446,0,0.0124129789843196,0.00198914561555913,0,0,0,40
